label,R1,countsOFF_R1,countsON_R1,R2,countsOFF_R2,countsON_R2,Avg,Standard Error
bHV_P52521_026,-0.32168045,658,888,0.282728416,924,772,-0.019476017,0.302204433
bHV_P52521_027,-0.066893974,206,233,-0.268420829,223,273,-0.167657402,0.100763427
bHV_P52521_028,0.070301753,1054,1084,0.032338041,1138,1131,0.051319897,0.018981856
bHV_P52521_029,-0.296504277,981,1301,-0.028181693,1153,1195,-0.162342985,0.134161292
bHV_P52521_030,-0.024641097,1331,1462,0.066505134,1462,1419,0.020932019,0.045573116
bHV_P52521_031,-0.430016528,1128,1641,-0.124963159,1403,1555,-0.277489844,0.152526684
bHV_P52521_032,-0.210294985,686,857,-0.112803727,727,799,-0.161549356,0.048745629
bHV_P52521_033,-0.178714974,1926,2354,-0.081090506,2116,2275,-0.12990274,0.048812234
bHV_P52521_034,-0.112055672,1359,1586,-0.073691135,1479,1582,-0.092873404,0.019182268
bHV_P52521_035,0.084796435,990,1008,0.411297689,1192,911,0.248047062,0.163250627
bHV_P52521_036,-0.015685579,1397,1525,-0.498252713,1173,1684,-0.256969146,0.241283567
bHV_P52521_037,-0.14894169,1896,2270,-0.22826176,1810,2155,-0.188601725,0.039660035
bHV_P52521_038,-0.123673611,714,840,0.004710904,842,853,-0.059481353,0.064192257
bHV_P52521_039,0.093777352,1433,1450,-0.068757286,1379,1470,0.012510033,0.081267319
bHV_P52521_040,-0.196532039,556,688,-0.38532849,461,612,-0.290930264,0.094398226
bHV_P52521_041,-0.169780957,1826,2218,-0.003708228,2106,2146,-0.086744592,0.083036365
bHV_P52521_042,-0.007852853,1680,1824,0.15848289,1936,1763,0.075315018,0.083167872
bHV_P52521_043,-0.337809784,1094,1493,-0.172391827,1245,1426,-0.255100806,0.082708978
bHV_P52521_044,-0.076043137,622,708,-0.205235432,524,614,-0.140639284,0.064596147
bHV_P52521_045,-0.093942112,1233,1421,0.21774332,1365,1193,0.061900604,0.155842716
bHV_P52521_046,0.030428279,1414,1495,0.406529133,1861,1427,0.218478706,0.188050427
bHV_P52521_047,-0.239447151,1423,1814,-0.272881039,1364,1675,-0.256164095,0.016716944
bHV_P52521_048,-0.161537655,361,436,0.446710062,527,393,0.142586203,0.304123858
bHV_P52522_001,0.087401823,673,684,-0.41378785,613,830,-0.163193014,0.250594837
bHV_P52522_002,-0.146159711,713,852,-0.157275636,607,688,-0.151717673,0.005557963
bHV_P52522_003,0.386084401,1111,918,-0.267114879,753,921,0.059484761,0.32659964
bHV_P52522_004,-0.271608648,1140,1486,-0.196612069,1056,1230,-0.234110359,0.03749829
bHV_P52522_005,0.21079794,1971,1839,0.468991409,2134,1567,0.339894674,0.129096734
bHV_P52522_006,0.029551795,1312,1388,0.105705272,1317,1244,0.067628534,0.038076739
bHV_P52522_007,-0.10011325,1423,1647,0.172260887,1612,1454,0.036073818,0.136187068
bHV_P52522_008,-0.048245042,1064,1188,-0.13702826,1003,1121,-0.092636651,0.044391609
bHV_P52522_009,0.224249693,357,330,0.524129996,399,282,0.374189844,0.149940152
bHV_P52522_010,0.164372683,192,185,0.155886708,228,208,0.160129696,0.004242988
bHV_P52522_011,-0.245210386,318,407,0.412923225,541,413,0.083856419,0.329066805
bHV_P52522_012,-0.202091312,256,318,0.023436412,300,300,-0.08932745,0.112763862
bHV_P52522_013,0.360273457,1335,1123,0.311326007,1288,1055,0.335799732,0.024473725
bHV_P52522_014,0.07279438,637,654,0.047034924,678,667,0.059914652,0.012879728
bHV_P52522_015,-0.125112708,501,590,-0.095816624,499,542,-0.110464666,0.014648042
bHV_P52522_016,-0.028577636,562,619,0.021166239,635,636,-0.003705699,0.024871937
bHV_P52522_017,0.071532213,435,447,-0.058664668,444,470,0.006433772,0.06509844
bHV_P52522_018,-0.360378406,523,725,-0.219540341,507,600,-0.289959373,0.070419032
bHV_P52522_019,-0.038009018,451,500,-0.812444208,279,498,-0.425226613,0.387217595
bHV_P52522_020,0.110791643,482,482,-0.253931345,434,526,-0.071569851,0.182361494
bHV_P52522_021,0.193985579,232,219,0.300615,246,203,0.247300289,0.053314711
bHV_P52522_022,0.051443633,381,397,0.146756751,415,381,0.099100192,0.047656559
bHV_P52522_023,0.146895617,526,513,-0.523613672,347,507,-0.188359028,0.335254644
bHV_P52522_024,-0.061811464,897,1011,-0.211393112,792,932,-0.136602288,0.074790824
bHV_P52522_025,-0.163026438,933,1128,0.023436412,1048,1048,-0.069795013,0.093231425
bHV_P52522_026,-0.138776229,879,1045,-0.293544891,818,1019,-0.21616056,0.077384331
bHV_P52522_027,0.45562014,381,300,-0.16195285,299,340,0.146833645,0.308786495
bHV_P52522_028,0.650635598,362,249,0.190765237,347,309,0.420700417,0.229935181
bHV_P52522_029,-0.405159243,314,449,-0.007409555,509,520,-0.206284399,0.198874844
bHV_P52522_030,-0.935901592,152,314,0.053448981,340,333,-0.441226306,0.494675287
bHV_P52522_031,0.027908258,761,806,0.540114173,980,685,0.284011216,0.256102958
bHV_P52522_032,0.095737297,858,867,0.036841341,865,857,0.066289319,0.029447978
bHV_P52522_033,-0.179012683,881,1077,-0.0787571,940,1009,-0.128884891,0.050127791
bHV_P52522_034,-0.175512542,246,300,0.183901084,323,289,0.004194271,0.179706813
bHV_P52522_035,0.25756568,765,691,-0.29398404,577,719,-0.01820918,0.27577486
bHV_P52522_036,0.028201862,628,665,0.014348539,633,637,0.0212752,0.006926661
bHV_P52522_037,-0.264056766,364,472,-0.278592125,365,450,-0.271324446,0.00726768
bHV_P52522_038,-0.149750343,869,1041,0.095302398,1173,1116,-0.027223972,0.122526371
bHV_P52522_039,-0.125984696,998,1176,0.105828264,1207,1140,-0.010078216,0.11590648
bHV_P52522_040,-0.138157006,223,265,0.040766291,335,331,-0.048695358,0.089461649
bHV_P52522_041,-0.109578781,612,713,0.236391009,838,723,0.063406114,0.172984895
bHV_P52522_042,-0.284467055,1120,1473,-0.142619357,1369,1536,-0.213543206,0.070923849
bHV_P52522_043,-0.130216456,209,247,-0.175014287,217,249,-0.152615372,0.022398915
bHV_P52522_044,-0.241135812,514,656,0.131473027,693,643,-0.054831393,0.18630442
bHV_P52522_045,0.052987192,636,662,-0.398433121,474,635,-0.172722964,0.225710156
bHV_P52522_046,-0.191542418,682,841,-0.159480409,651,739,-0.175511413,0.016031005
bHV_P52522_047,-0.363734348,873,1213,-0.226306497,836,994,-0.295020423,0.068713926
bHV_P52522_048,-0.271991657,882,1150,-0.084920766,1000,1078,-0.178456212,0.093535446
bHV_P52522_049,-0.401999324,1134,1618,0.021347064,1380,1382,-0.19032613,0.211673194
bHV_P52522_050,0.242388526,585,534,0.18577087,545,487,0.214079698,0.028308828
bHV_P52522_051,-0.132349044,572,677,-0.395025478,526,703,-0.263687261,0.131338217
bHV_P52522_052,-0.202292083,949,1179,0.0818311,1084,1041,-0.060230491,0.142061592
bHV_P52522_053,-0.008333351,1185,1287,-0.103589026,1206,1317,-0.055961189,0.047627837
bHV_P52522_054,-0.281647799,563,739,0.152558615,841,769,-0.064544592,0.217103207
bHV_P52522_055,0.135524164,353,347,0.268912447,441,372,0.202218305,0.066694141
bHV_P52522_056,-0.74335749,104,188,-0.540767528,140,207,-0.642062509,0.101294981
bHV_P52522_057,-0.091629357,239,275,0.030009066,220,219,-0.030810146,0.060819212
bHV_P52522_058,0.184394733,382,363,-0.636420256,269,425,-0.226012762,0.410407495
bHV_P52522_059,-0.129112888,503,594,-0.042266835,558,584,-0.085689861,0.043423027
bHV_P52522_060,-0.049928667,297,332,0.023436412,278,278,-0.013246128,0.03668254
bHV_P52522_061,0.276324875,369,329,0.077698006,298,287,0.177011441,0.099313435
bHV_P52522_062,-0.09308069,112,129,-0.044126872,146,153,-0.068603781,0.024476909
bHV_P52522_063,0.175363644,297,284,-0.103942894,260,284,0.035710375,0.139653269
bHV_P52522_064,-0.791911156,115,215,0.662554683,285,183,-0.064678236,0.727232919
bHV_P52522_065,-1.533064547,16,50,-2.461990415,5,28,-1.997527481,0.464462934
bHV_P52522_066,-0.160838786,502,606,0.008912514,593,599,-0.075963136,0.08487565
bHV_P52522_067,-0.408146722,231,331,-0.405676272,153,206,-0.406911497,0.001235225
bHV_P52522_068,0.072317495,296,304,0.570924208,380,260,0.321620851,0.249303356
bHV_P52522_069,-0.951944112,45,94,-0.283992113,80,99,-0.617968113,0.333976
bHV_P52522_070,0.310931258,193,168,-0.148879137,134,151,0.08102606,0.229905197
bHV_P52522_071,0.335982698,602,515,0.066591027,509,494,0.201286862,0.134695836
bHV_P52522_072,-0.478743587,210,316,0.090073605,288,275,-0.194334991,0.284408596
bHV_P52522_073,-0.23713166,220,280,-0.513230531,162,235,-0.375181096,0.138049436
bHV_P52522_074,-0.475668206,321,482,-0.237091138,288,345,-0.356379672,0.119288534
bHV_P52522_075,-0.063632745,498,562,0.01806324,536,538,-0.022784752,0.040847993
bHV_P52522_076,-0.360154597,329,456,-0.160861323,455,517,-0.26050796,0.099646637
bHV_P52522_077,-0.529497932,648,1010,0.07519784,908,876,-0.227150046,0.302347886
bHV_P52522_078,-0.008947601,208,226,0.123896594,223,208,0.057474496,0.066422098
bHV_P52522_079,-0.427304253,146,212,-0.961766586,98,194,-0.694535419,0.267231167
bHV_P52522_080,0.178167078,1052,1004,-0.203365676,840,983,-0.012599299,0.190766377
bHV_P52523_001,0.094376929,2010,2033,-0.146297971,1682,1892,-0.025960521,0.12033745
bHV_P52523_002,-0.975365001,130,276,-0.031011372,234,243,-0.503188186,0.472176814
bHV_P52523_003,0.007249533,887,953,-0.224156563,908,1078,-0.108453515,0.115703048
bHV_P52523_004,-0.544449554,414,652,0.05262488,699,685,-0.245912337,0.298537217
bHV_P52523_005,0.009393972,1497,1606,0.060889006,1717,1673,0.035141489,0.025747517
bHV_P52523_006,0.996794872,900,487,0.647468478,786,510,0.822131675,0.174663197
bHV_P52523_007,4.273730214,1648,92,4.303544331,1904,98,4.288637273,0.014907059
bHV_P52523_008,3.758261943,3797,303,3.938240879,4570,303,3.848251411,0.089989468
bHV_P52523_009,1.628452998,2806,980,2.002087569,3421,868,1.815270283,0.186817285
bHV_P52523_010,0.474645602,803,624,0.687645664,870,549,0.581145633,0.106500031
bHV_P52523_011,-0.142782434,255,304,0.023436412,250,250,-0.059673011,0.083109423
bHV_P52523_012,-0.079891919,276,315,0.250207274,330,282,0.085157678,0.165049596
bHV_P52523_013,-0.0493165,213,238,0.156889857,249,227,0.053786679,0.103103179
bHV_P52523_014,0.121108934,421,418,0.057304048,431,421,0.089206491,0.031902443
bHV_P52523_015,-0.187731847,261,321,-0.25613767,318,386,-0.221934759,0.034202911
bHV_P52523_016,0.059190447,357,370,-0.58869629,263,402,-0.264752922,0.323943368
bHV_P52523_017,-0.08109869,717,819,-0.427421563,537,734,-0.254260126,0.173161436
bHV_P52523_018,-0.100196015,508,588,-0.229329658,423,504,-0.164762837,0.064566822
bHV_P52523_019,0.029871648,676,715,0.027038649,802,800,0.028455148,0.001416499
bHV_P52523_020,0.28362824,372,330,-0.1034757,348,380,0.09007627,0.19355197
bHV_P52523_021,-0.332526978,442,601,0.03440753,528,524,-0.149059724,0.183467254
bHV_P52523_022,0.123096153,471,467,-0.794993283,241,425,-0.335948565,0.459044718
bHV_P52523_023,-0.128907692,1018,1202,-0.291938499,1015,1263,-0.210423096,0.081515404
bHV_P52523_024,-0.031935888,827,913,0.134727401,889,823,0.051395756,0.083331644
bHV_P52523_025,0.025400152,820,870,-0.122611487,704,779,-0.048605668,0.07400582
bHV_P52523_026,0.00400623,794,855,-0.540800664,631,933,-0.268397217,0.272403447
bHV_P52523_027,-0.13160408,1279,1513,-0.085352686,1264,1363,-0.108478383,0.023125697
bHV_P52523_028,0.074301302,1015,1041,0.171460499,1046,944,0.1228809,0.048579599
bHV_P52523_029,0.113281195,580,579,-0.250038415,436,527,-0.06837861,0.181659805
bHV_P52523_030,-0.290203994,955,1261,-0.119854399,1063,1174,-0.205029197,0.085174797
bHV_P52524_001,-0.442746405,526,772,-0.125038229,655,726,-0.283892317,0.158854088
bHV_P52524_002,-0.004232538,735,796,-0.004723786,761,776,-0.004478162,0.000245624
bHV_P52524_003,-0.954499817,162,339,-0.314144947,220,278,-0.634322382,0.320177435
bHV_P52524_004,-0.670198575,213,366,0.184259207,237,212,-0.242969684,0.427228891
bHV_P52524_005,0.073071977,453,465,-0.192697019,495,575,-0.059812521,0.132884498
bHV_P52524_006,-0.181880649,538,659,-0.304915351,493,619,-0.243398,0.061517351
bHV_P52524_007,-0.310195123,242,324,-0.378814932,255,337,-0.344505027,0.034309905
bHV_P52524_008,-0.248304154,1663,2133,-0.128726351,1807,2008,-0.188515252,0.059788902
bHV_P52524_009,-0.080867651,1098,1254,-0.189197889,1102,1277,-0.13503277,0.054165119
bHV_P52524_010,0.063820777,695,718,-0.140804951,763,855,-0.038492087,0.102312864
bHV_P52524_011,-0.107732067,1547,1800,-0.091654076,1722,1865,-0.099693071,0.008038996
bHV_P52524_012,0.069815487,1319,1357,-0.201571957,1102,1288,-0.065878235,0.135693722
bHV_P52524_013,0.315207689,545,473,0.115111013,536,503,0.215159351,0.100048338
bHV_P52524_014,0.031311579,565,597,0.014334205,632,636,0.022822892,0.008488687
bHV_P52524_015,-0.097371342,786,908,0.009206976,908,917,-0.044082183,0.053289159
bHV_P52524_016,-0.262825929,159,206,-0.267794885,152,186,-0.265310407,0.002484478
bHV_P52524_017,-0.433214183,131,191,0.191080472,237,211,-0.121066856,0.312147328
bHV_P52524_018,-0.407675446,333,477,0.3920146,550,426,-0.007830423,0.399845023
bHV_P52524_019,0.028997552,360,381,0.3597198,404,320,0.194358676,0.165361124
bHV_P52524_020,-0.212905545,163,204,-0.058177353,189,200,-0.135541449,0.077364096
bHV_P52524_021,0.354673487,868,733,-0.171819879,690,790,0.091426804,0.263246683
bHV_P52524_022,0.405239002,975,795,0.034620151,777,771,0.219929576,0.185309425
bHV_P52524_023,-0.008118323,1001,1087,-0.17592348,911,1046,-0.092020902,0.083902579
bHV_P52524_024,0.18302746,430,409,0.217471593,445,389,0.200249526,0.017222067
bHV_P52524_025,-0.140296211,384,457,0.069240102,416,403,-0.035528055,0.104768157
bHV_P52524_026,-0.016181213,1250,1365,-0.099348347,1227,1336,-0.05776478,0.041583567
bHV_P52524_027,-0.253467033,1518,1954,0.008320726,1709,1727,-0.122573154,0.13089388
bHV_P52524_028,-0.232621355,1373,1742,0.004339087,1651,1673,-0.114141134,0.118480221
bHV_P52524_029,-0.216437236,326,409,-0.015645753,437,449,-0.116041494,0.100395741
bHV_P52524_030,-0.246674326,818,1048,0.127314362,1022,951,-0.059679982,0.186994344
bHV_P52524_031,-0.485967285,406,614,0.039677053,536,530,-0.223145116,0.262822169
bHV_P52524_032,-0.462098025,80,119,0.371359716,70,55,-0.045369155,0.41672887
bHV_P52524_033,-0.283336866,417,548,-0.139849392,484,542,-0.211593129,0.071743737
bHV_P52524_034,-0.050046108,407,455,-0.021887578,470,485,-0.035966843,0.014079265
bHV_P52524_035,-0.18757298,679,835,-0.22365645,728,864,-0.205614715,0.018041735
bHV_P52524_036,-0.10482755,366,425,-0.398943062,294,394,-0.251885306,0.147057756
bHV_P52524_037,-0.422640557,380,550,-0.5203569,391,570,-0.471498728,0.048858171
bHV_P52524_038,-0.030869506,126,139,-0.114067112,140,154,-0.072468309,0.041598803
bHV_P52524_039,-0.300933122,109,145,-0.052799174,129,136,-0.176866148,0.124066974
bHV_P52525_001,-0.198866155,614,761,0.489447346,989,716,0.145290595,0.34415675
bHV_P52525_002,-0.608026604,48,79,0.252255103,75,64,-0.177885751,0.430140854
bHV_P52525_003,-0.356334367,136,188,0.318341333,238,194,-0.018996517,0.33733785
bHV_P52525_004,0.174356772,116,111,0.626100915,123,81,0.400228843,0.225872071
bHV_P52525_005,0.007550537,337,362,0.045131483,335,330,0.02634101,0.018790473
bHV_P52525_006,0.437292468,237,189,0.129305047,212,197,0.283298758,0.15399371
bHV_P52525_007,-0.383680324,477,672,0.390579221,632,490,0.003449449,0.387129773
bHV_P52525_008,-0.09032798,488,561,-0.060479638,551,584,-0.075403809,0.014924171
bHV_P52525_009,-0.564773406,288,460,-0.21850658,356,421,-0.391639993,0.173133413
bHV_P52525_010,-0.022639344,516,566,0.070484985,561,543,0.02392282,0.046562165
bHV_P52525_011,0.096985844,208,210,0.483592457,249,181,0.29028915,0.193303307
bHV_P52525_012,-0.028036062,198,218,0.075903832,252,243,0.023933885,0.051969947
bHV_P52525_013,-0.312373737,531,712,-0.009439744,564,577,-0.160906741,0.151466997
bHV_P52525_014,0.504328073,222,169,0.008486071,192,194,0.256407072,0.247921001
bHV_P52525_015,0.071263279,288,296,0.118593645,329,308,0.094928462,0.023665183
bHV_P52525_016,-0.627767209,181,302,0.399812291,270,208,-0.113977459,0.51378975
bHV_P52525_017,0.156332427,708,686,-0.070639252,653,697,0.042846587,0.11348584
bHV_P52525_018,-0.150074926,444,532,0.029628246,467,465,-0.06022334,0.089851586
bHV_P52525_019,-0.362215925,250,347,0.177470041,395,355,-0.092372942,0.269842983
bHV_P52525_020,0.009442399,371,398,-0.416853879,269,365,-0.20370574,0.213148139
bHV_P52525_021,0.284821043,132,117,0.426401079,119,90,0.355611061,0.070790018
bHV_P52525_022,0.392952547,653,537,-0.330200542,432,552,0.031376002,0.361576545
bHV_P52525_023,0.345422334,513,436,0.1290466,425,395,0.237234467,0.108187867
bHV_P52525_024,-0.022536205,692,759,-0.018262879,682,702,-0.020399542,0.002136663
bHV_P52525_025,-0.148126654,351,420,-0.178806309,412,474,-0.163466482,0.015339828
bHV_P52526_001,-0.348422457,603,829,0.148641887,806,739,-0.099890285,0.248532172
bHV_P52526_002,-0.029868764,498,549,0.257077975,515,438,0.113604605,0.143473369
bHV_P52526_003,-0.137052151,907,1077,-0.110768013,995,1092,-0.123910082,0.013142069
bHV_P52526_004,0.039515699,1007,1058,0.017778777,1018,1022,0.028647238,0.010868461
bHV_P52526_005,0.192940684,1084,1024,0.156125216,1047,955,0.17453295,0.018407734
bHV_P52526_006,-0.240213685,501,639,-0.168210146,542,619,-0.204211915,0.03600177
bHV_P52526_007,-0.094190095,655,755,0.072814779,743,718,-0.010687658,0.083502437
bHV_P52526_008,-0.119648444,664,779,0.040797573,836,826,-0.039425435,0.080223008
bHV_P52526_009,-0.06679506,1252,1416,0.022295491,1264,1265,-0.022249785,0.044545275
bHV_P52526_010,-0.046999603,796,888,0.144507646,969,891,0.048754022,0.095753624
bHV_P52526_011,0.213957443,739,688,-0.17274613,611,700,0.020605656,0.193351786
bHV_P52526_012,-0.387038266,182,257,-0.081260966,186,200,-0.234149616,0.15288865
bHV_P52526_013,-1.054267603,33,74,0.438473912,64,48,-0.307896846,0.746370757
bHV_P52526_014,-0.361741101,289,401,-0.231136415,342,408,-0.296438758,0.065302343
bHV_P52526_015,-0.375868784,668,936,0.108768466,888,837,-0.133550159,0.242318625
bHV_P52526_016,-0.344591325,811,1112,-0.043752217,881,923,-0.194171771,0.150419554
bHV_P52526_017,-0.079539569,156,178,0.171535051,123,111,0.045997741,0.12553731
bHV_P52526_018,-0.242845312,216,276,-0.352072723,259,336,-0.297459017,0.054613706
bHV_P52527_001,-0.562526732,570,909,-0.030633436,707,734,-0.296580084,0.265946648
bHV_P52527_002,-0.169875222,759,922,0.083095623,864,829,-0.0433898,0.126485422
bHV_P52527_003,-0.011390317,611,665,0.019024497,653,655,0.00381709,0.015207407
bHV_P52527_004,-0.091646172,936,1077,0.03228733,981,975,-0.029679421,0.061966751
bHV_P52527_005,-0.240361524,733,935,-0.18253825,808,932,-0.211449887,0.028911637
bHV_P52527_006,0.129327595,1880,1856,-0.09653837,1626,1767,0.016394612,0.112932982
bHV_P52527_007,-0.122531457,695,817,-0.127558861,716,795,-0.125045159,0.002513702
bHV_P52527_008,0.049862644,510,532,0.036175524,455,451,0.043019084,0.00684356
bHV_P52527_009,-0.22767388,798,1009,-0.261822233,773,942,-0.244748057,0.017074177
bHV_P52527_010,1.07851524,1105,565,0.231631431,573,496,0.655073335,0.423441905
bHV_P52527_011,-0.360135614,500,693,-0.423171166,565,770,-0.39165339,0.031517776
bHV_P52527_012,0.120810399,289,287,-0.297293928,241,301,-0.088241765,0.209052164
bHV_P52527_013,-0.193400088,622,768,-0.242532432,573,689,-0.21796626,0.024566172
bHV_P52527_014,-0.412770313,576,828,0.111158754,695,654,-0.150805779,0.261964534
bHV_P52527_015,-0.116797482,673,788,-0.162976712,667,759,-0.139887097,0.023089615
bHV_P52527_016,-0.269417092,1111,1446,-0.055881566,1327,1402,-0.162649329,0.106767763
bHV_P52527_017,-0.279602119,679,890,0.071556576,945,914,-0.104022771,0.175579347
bHV_P52527_018,-0.257069781,1391,1795,-0.025219394,1516,1568,-0.141144587,0.115925194
bHV_P52527_019,-0.095659234,1105,1275,0.134662368,1186,1098,0.019501567,0.115160801
bHV_P52527_020,-0.421120086,397,574,-0.023676184,482,498,-0.222398135,0.198721951
bHV_P52527_021,-0.418604489,397,573,-0.288507594,406,504,-0.353556041,0.065048447
bHV_P52527_022,0.066581379,1189,1226,0.33226092,1370,1106,0.199421149,0.13283977
bHV_P52527_023,-0.275363041,391,511,-0.164362228,410,467,-0.219862634,0.055500406
bHV_P52527_024,0.273299173,291,260,-0.400938952,231,310,-0.063819889,0.337119062
bHV_P52527_025,-0.304245856,474,632,-0.118935459,511,564,-0.211590658,0.092655198
bHV_P52528_001,-0.096366265,408,471,-0.003631831,528,538,-0.049999048,0.046367217
bHV_P52528_002,-0.243191822,543,694,0.058572275,665,649,-0.092309774,0.150882048
bHV_P52528_003,-0.211881838,387,484,-0.183404594,493,569,-0.197643216,0.014238622
bHV_P52528_004,0.680157289,138,93,-0.14119429,91,102,0.2694815,0.410675789
bHV_P52528_005,-0.122082757,862,1013,-0.2756818,816,1004,-0.198882278,0.076799522
bHV_P52528_006,-0.202055729,1020,1267,-0.267489482,1016,1243,-0.234772606,0.032716876
bHV_P52528_007,-0.014739239,990,1080,-0.126760447,1039,1153,-0.070749843,0.056010604
bHV_P52528_008,-0.221578199,413,520,-0.4146847,403,546,-0.318131449,0.096553251
bHV_P52528_009,-0.382660084,461,649,0.363042407,739,584,-0.009808838,0.372851246
bHV_P52528_010,-0.169449078,639,776,-0.138591766,631,706,-0.154020422,0.015428656
bHV_P52528_011,-0.134435277,394,467,0.165243739,470,426,0.015404231,0.149839508
bHV_P52528_012,-0.230793411,554,702,0.142808501,680,626,-0.043992455,0.186800956
bHV_P52528_013,-0.120716257,293,344,-0.469450504,248,349,-0.29508338,0.174367123
bHV_P52528_014,-0.286747266,394,519,-0.539231049,413,610,-0.412989157,0.126241891
bHV_P52528_015,0.200989452,165,155,-0.450494776,108,150,-0.124752662,0.325742114
bHV_P52528_016,-0.10563182,173,201,0.110090794,223,210,0.002229487,0.107861307
bHV_P52528_017,-0.600793285,367,601,0.143452509,451,415,-0.228670388,0.372122897
bHV_P52528_018,-0.51539352,184,284,-0.364080024,172,225,-0.439736772,0.075656748
bHV_P52528_019,0.017942865,346,369,-0.130243259,258,287,-0.056150197,0.074093062
bHV_P52528_020,0.036409447,945,995,0.03647945,1000,991,0.036444448,3.50E-05
bHV_P52528_021,-0.213366521,905,1133,0.098607761,1103,1047,-0.05737938,0.155987141
bHV_P52528_022,0.563631175,464,339,0.06737976,400,388,0.315505467,0.248125708
bHV_P52528_023,0.09773549,110,111,-0.034049082,123,128,0.031843204,0.065892286
bHV_P52528_024,-0.033598266,361,399,0.148266106,374,343,0.05733392,0.090932186
bHV_P52528_025,-0.108465165,987,1149,-0.130615756,985,1096,-0.119540461,0.011075296
bHV_P52529_001,0.079764747,920,940,-0.22702932,807,960,-0.073632286,0.153397034
bHV_P52529_002,-0.03306238,1154,1275,-0.128006302,1030,1144,-0.080534341,0.047471961
bHV_P52529_003,0.087559337,308,313,0.118761371,391,366,0.103160354,0.015601017
bHV_P52529_004,-0.245862946,706,904,-0.078771414,899,965,-0.16231718,0.083545766
bHV_P52529_005,-0.030513451,379,418,0.003582497,433,439,-0.013465477,0.017047974
bHV_P52529_006,0.103631852,402,404,0.126382714,363,338,0.115007283,0.011375431
bHV_P52529_007,-0.094677475,98,113,0.512183598,174,124,0.208753061,0.303430536
bHV_P52529_008,-0.198109772,356,441,-0.346137055,274,354,-0.272123413,0.074013642
bHV_P52529_009,-1.556633018,17,54,0.397831927,35,27,-0.579400545,0.977232472
bHV_P52529_010,0.359704941,183,154,0.756497552,246,148,0.558101246,0.198396306
bHV_P52529_011,0.748221564,42,27,0.165455417,32,29,0.45683849,0.291383073
bHV_P52529_012,0.144738975,86,84,-0.999647201,62,126,-0.427454113,0.572193088
bHV_P52529_013,-1.657882811,27,92,-0.779871677,51,89,-1.218877244,0.439005567
bHV_P52529_014,-0.292930543,96,127,-1.016827458,53,109,-0.654879,0.361948458
bHV_P52529_015,0.236322525,192,176,-0.286903708,200,248,-0.025290592,0.261613117
bHV_P52529_016,-0.719283355,72,128,-0.290224067,70,87,-0.504753711,0.214529644
bHV_P52529_017,-0.745755567,243,440,-0.717371248,225,376,-0.731563408,0.014192159
bHV_P52529_018,-0.991570075,34,73,-0.202444995,59,69,-0.597007535,0.39456254
bHV_P52529_019,-0.791911156,230,430,-0.874512316,205,382,-0.833211736,0.04130058
bHV_P52529_020,-0.679444745,218,377,-0.672728651,208,337,-0.676086698,0.003358047
bHV_P52529_021,-0.461857596,353,525,-0.749939822,313,535,-0.605898709,0.144041113
bHV_P52529_022,0.035604147,243,256,0.023436412,250,250,0.029520279,0.006083867
bHV_P52529_023,-0.179114779,328,401,-0.578599602,336,510,-0.37885719,0.199742412
bHV_P52529_024,-0.402079235,424,605,-0.26837437,455,557,-0.335226802,0.066852432
bHV_P52529_025,-0.203389967,859,1068,-0.318352105,909,1152,-0.260871036,0.057481069
bHV_P52529_026,1.313608526,610,265,1.333347542,538,217,1.323478034,0.009869508
bHV_P52529_027,1.414960891,1857,752,1.430640254,2204,831,1.422800573,0.007839681
bHV_P52529_028,1.351092068,1297,549,1.273522282,1087,457,1.312307175,0.038784893
bHV_P52529_029,1.994395386,845,229,1.735836861,757,231,1.865116123,0.129279263
bHV_P52529_030,0.787349135,1333,834,1.1141901,1591,747,0.950769617,0.163420483
bHV_P52529_031,0.259314168,644,581,0.28369526,727,607,0.271504714,0.012190546
bHV_P52529_032,1.598585485,244,87,1.429075214,204,77,1.513830349,0.084755136
bHV_P52529_033,1.747800892,762,245,2.076809763,826,199,1.912305327,0.164504436
bHV_P52529_034,2.1072857,822,206,2.312768612,919,188,2.210027156,0.102741456
bHV_P52529_035,1.586914063,1391,500,1.607295513,1307,436,1.597104788,0.010190725
bHV_P52529_036,0.678643813,461,311,1.06469375,603,293,0.871668782,0.193024968
bHV_P52529_037,0.182604665,659,627,-0.10107179,588,641,0.040766438,0.141838227
bHV_P52529_038,0.113480731,537,536,-0.133068073,480,535,-0.009793671,0.123274402
bHV_P52529_039,0.263743566,1014,912,-0.015645753,874,898,0.124048906,0.139694659
bHV_P52529_040,-0.496538671,128,195,0.236242785,175,151,-0.130147943,0.366390728
bHV_P52529_041,0.071709478,437,449,0.039556078,450,445,0.055632778,0.0160767
bHV_P52531_001,-0.543711791,216,340,-0.530229958,233,342,-0.536970874,0.006740916
bHV_P52531_002,-0.188947356,1009,1242,0.162886455,1335,1212,-0.01303045,0.175916906
bHV_P52531_003,-0.10291505,595,690,-0.077394029,594,637,-0.09015454,0.012760511
bHV_P52531_004,0.228045422,474,437,-0.167209088,361,412,0.030418167,0.197627255
bHV_P52531_005,0.475666348,179,139,-0.682832385,57,93,-0.103583019,0.579249366
bHV_P52531_006,-0.095315695,280,323,-0.377479979,231,305,-0.236397837,0.141082142
