label,R1,countsOFF_R1,countsON_R1,R2,countsOFF_R2,countsON_R2,Avg,Standard Error
HHV-Hits_P03179_059,-1.03435414368935,133,251,-0.3522721423324504,293,424,-0.6933131430109002,0.3410410006784498
HHV-Hits_P03179_122,0.0753605116987856,255,223,-0.1471627398757031,329,413,-0.03590111408845875,0.11126162578724434
HHV-Hits_P03179_123,-0.0225704141954766,359,336,-0.4011357518881085,328,491,-0.21185308304179257,0.18928266884631598
HHV-Hits_P03186_071,-0.8801832135615896,148,251,-1.2959222390570329,180,501,-1.0880527263093112,0.20786951274772164
HHV-Hits_P03186_099,0.0753605116987856,255,223,-0.4865332031046284,238,378,-0.2055863457029214,0.28094685740170694
HHV-Hits_P03186_108,-0.5407840970620467,94,126,-0.4121989237960559,118,178,-0.47649151042905125,0.06429258663299539
HHV-Hits_P03186_123,-0.3276881721121009,275,318,-0.2797887070260554,420,578,-0.30373843956907814,0.02394973254302274
HHV-Hits_P03186_124,-0.8628359699976927,148,248,-0.7179297078241317,251,468,-0.7903828389109122,0.07245313108678052
HHV-Hits_P03186_144,-1.024983620848286,16,30,-0.8943966694957365,28,59,-0.9596901451720112,0.0652934756762748
HHV-Hits_P03186_200,-0.4929700000760891,428,555,-0.5276044769399049,522,853,-0.510287238507997,0.01731723843190788
HHV-Hits_P03186_201,-0.2568570951956193,208,229,-0.2869627399137912,295,408,-0.2719099175547052,0.015052822359085947
